* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS with no timing reference
* Dated: Apr 30, 2026 7:38:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.2 dB
* Note: ; 2xJBL_EON715, 2xPRX800,, basy 3h, vysky0
* Measurement: L+R industra_mejdan Apr 30
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
566.073181 77.659 751.4479
570.175171 77.498 735.6608
574.306885 77.335 697.4659
578.468567 77.165 648.3185
582.660400 77.045 625.7026
586.882568 77.079 617.5544
591.135376 77.338 615.4544
595.419006 77.785 614.2492
599.733643 78.299 611.0143
604.079590 78.781 605.7142
608.456970 79.212 599.4453
612.866089 79.615 592.9081
617.307190 79.991 586.2966
621.780457 80.307 579.7244
626.286133 80.543 573.5283
630.824463 80.721 568.2698
635.395691 80.906 564.6667
640.000000 81.171 563.4533
644.637695 81.564 564.8931
649.309021 82.061 567.7623
654.014160 82.580 569.3646
658.753418 83.020 568.0195
663.527039 83.311 564.2454
668.335205 83.429 559.3575
673.178284 83.392 554.4442
678.056396 83.230 550.2236
682.969849 82.989 547.1332
687.918945 82.734 545.4340
692.903870 82.565 545.0559
697.924927 82.594 545.4288
702.982422 82.882 545.6868
708.076477 83.413 545.1032
713.207520 84.109 543.2625
718.375732 84.873 540.0149
723.581360 85.612 535.3406
728.824707 86.242 529.2828
734.106079 86.685 522.0254
739.425720 86.881 513.9370
744.783936 86.796 505.5367
750.180908 86.429 497.4571
755.617065 85.818 490.3262
761.092529 85.040 484.6503
766.607727 84.201 480.6475
772.162903 83.409 478.2108
777.758301 82.746 477.0669
783.394287 82.238 476.6727
789.071045 81.846 476.1214
794.789001 81.471 474.7379
800.548340 81.022 472.5676
806.349487 80.471 470.0876
812.192627 79.849 467.6084
818.078125 79.216 465.1717
824.006226 78.645 462.6666
829.977295 78.197 460.0030
835.991699 77.912 457.1516
842.049622 77.805 453.7333
848.151428 77.838 449.0568
854.297485 77.923 442.8397
860.488098 77.953 435.4983
866.723572 77.839 428.3394
873.004211 77.544 423.6797
879.330322 77.076 424.1513
885.702332 76.455 430.0303
892.120483 75.720 436.9130
898.585144 74.940 442.3876
905.096680 74.203 454.5723
911.655396 73.627 498.8133
918.261597 73.339 527.9355
924.915710 73.423 525.2159
931.618042 73.852 513.5298
938.368896 74.483 498.1708
945.168762 75.133 480.4992
952.017822 75.648 461.1246
958.916504 75.944 440.8110
965.865234 76.021 420.6241
972.864319 75.951 401.5702
979.914062 75.833 384.4077
987.014954 75.744 369.7007
994.167236 75.715 358.1882
1001.371399 75.766 350.7257
1008.627747 75.938 346.9138
1015.936646 76.262 344.0295
1023.298584 76.692 339.3829
1030.713867 77.117 332.4515
1038.182739 77.427 324.1217
1045.705933 77.556 315.4823
1053.283447 77.491 307.6323
1060.916016 77.278 301.6029
1068.603882 77.031 297.6083
1076.347412 76.881 294.1049
1084.147095 76.888 288.6696
1092.003296 77.000 279.9562
1099.916382 77.113 267.9856
1107.886841 77.133 253.2020
1115.915039 77.007 235.8860
1124.001343 76.742 216.0873
1132.146362 76.390 193.8283
1140.350342 76.028 169.9031
