* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:45:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4579 ms (2.215 m, 7 ft 3.2 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L+R stred_obyvaku_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9665.273438 111.731 55.0977
9735.311523 111.710 -110.1465
9805.857422 111.633 84.1172
9876.915039 111.525 -81.8398
9948.487305 111.408 111.8926
10020.578125 111.300 -55.0078
10093.191406 111.223 137.5449
10166.331055 111.222 -30.1523
10240.000000 111.343 161.4551
10314.203125 111.590 -8.7617
10388.944336 111.907 178.1660
10464.226562 112.230 9.3047
10540.054688 112.540 -162.4238
10616.432617 112.861 18.8555
10693.363281 113.200 -161.4043
10770.852539 113.514 16.4023
10848.902344 113.747 -167.5488
10927.517578 113.892 7.4043
11006.703125 113.985 -178.3809
11086.461914 114.055 -5.3184
11166.798828 114.079 165.8691
11247.718750 114.003 -24.7402
11329.223633 113.811 143.5762
11411.320312 113.550 -48.7480
11494.011719 113.280 117.8730
11577.301758 113.009 -77.1113
11661.195312 112.705 86.4512
11745.697266 112.357 -110.9004
11830.811523 111.996 50.8965
11916.542969 111.660 -148.7461
12002.894531 111.370 9.7559
12089.873047 111.128 166.5332
12177.480469 110.931 -38.1719
12265.723633 110.773 115.6250
12354.606445 110.631 -92.3926
12444.132812 110.472 57.6738
12534.308594 110.282 -153.9668
12625.136719 110.069 -7.0723
12716.624023 109.854 138.5117
12808.773438 109.641 -77.1426
12901.591797 109.406 66.1172
12995.082031 109.143 -151.5137
13089.250000 108.875 -10.1484
13184.099609 108.624 129.7793
13279.636719 108.380 -92.1230
13375.867188 108.126 43.9883
13472.793945 107.851 177.9453
13570.422852 107.542 -50.1934
13668.759766 107.199 80.0273
13767.809570 106.854 -150.8125
13867.577148 106.552 -22.3789
13968.067383 106.321 105.3223
14069.285156 106.154 -127.9473
14171.237305 106.023 -2.5723
14273.927734 105.900 120.9590
14377.362305 105.778 -117.9863
14481.546875 105.666 0.1777
14586.486328 105.586 115.6113
14692.185547 105.554 -131.3301
14798.651367 105.555 -20.4766
14905.888672 105.533 88.3984
15013.902344 105.450 -164.2793
15122.700195 105.316 -58.3184
15232.285156 105.150 46.0332
15342.664062 104.950 148.5566
15453.843750 104.718 -110.7461
15565.829102 104.477 -12.0176
15678.625000 104.247 84.5176
15792.239258 104.036 178.8438
15906.675781 103.843 -89.0566
16021.942383 103.628 0.7891
16138.043945 103.338 88.5566
16254.986328 102.953 174.5625
16372.777344 102.501 -100.9531
16491.421875 102.028 -17.8496
16610.923828 101.596 63.9395
16731.294922 101.261 144.2559
16852.535156 101.033 -137.2910
16974.656250 100.855 -60.8906
17097.662109 100.652 13.4062
17221.558594 100.370 85.4707
17346.353516 99.991 155.2520
17472.052734 99.531 -137.1035
17598.662109 99.029 -71.5703
17726.189453 98.514 -8.2324
17854.640625 98.011 52.9219
17984.021484 97.537 111.8281
18114.341797 97.095 168.2754
18245.605469 96.679 -137.8477
18377.820312 96.292 -86.6406
18510.994141 95.927 -38.3379
18645.132812 95.564 6.8652
18780.242188 95.170 48.9141
18916.332031 94.702 87.8750
19053.408203 94.119 123.9980
19191.476562 93.400 157.5898
19330.546875 92.544 -171.0801
19470.623047 91.579 -141.8066
19611.714844 90.573 -114.5527
19753.830078 89.626 -89.2773
19896.974609 88.867 -65.5820
