* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:36:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 6.4464 ms (2.211 m, 7 ft 3.1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R uTV_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
617.307190 108.896 88.2703
621.780457 109.247 74.3074
626.286133 109.740 60.9849
630.824463 110.371 47.4480
635.395691 111.051 32.4829
640.000000 111.653 15.6475
644.637695 112.087 -2.6204
649.309021 112.327 -21.5535
654.014160 112.396 -40.5029
658.753418 112.329 -59.0498
663.527039 112.147 -76.8201
668.335205 111.883 -93.4360
673.178284 111.606 -108.8816
678.056396 111.372 -123.7546
682.969849 111.185 -138.7495
687.918945 111.020 -154.0044
692.903870 110.878 -169.2463
697.924927 110.786 175.8479
702.982422 110.785 161.4480
708.076477 110.902 147.3035
713.207520 111.114 132.6702
718.375732 111.349 116.8831
723.581360 111.547 99.8821
728.824707 111.686 81.8982
734.106079 111.743 62.9993
739.425720 111.658 43.3220
744.783936 111.364 23.4465
750.180908 110.834 4.4224
755.617065 110.081 -12.1294
761.092529 109.184 -24.0166
766.607727 108.313 -29.9602
772.162903 107.689 -32.9478
777.758301 107.474 -38.7644
783.394287 107.665 -49.4436
789.071045 108.117 -64.0557
794.789001 108.644 -81.4075
800.548340 109.115 -100.1396
806.349487 109.481 -118.3708
812.192627 109.746 -133.3860
818.078125 109.944 -142.1484
824.006226 110.098 -146.1667
829.977295 110.175 -153.7373
835.991699 110.089 -168.1851
842.049622 109.777 173.5920
848.151428 109.269 155.0933
854.297485 108.686 138.7024
860.488098 108.197 125.6428
866.723572 107.933 115.4653
873.004211 107.901 105.6497
879.330322 108.000 93.4780
885.702332 108.112 78.7644
892.120483 108.163 62.7463
898.585144 108.126 46.1294
905.096680 108.009 29.0806
911.655396 107.864 11.7881
918.261597 107.763 -5.5063
924.915710 107.770 -22.5913
931.618042 107.898 -39.4863
938.368896 108.090 -56.5088
945.168762 108.241 -73.8457
952.017822 108.282 -91.3545
958.916504 108.233 -109.2041
965.865234 108.153 -128.0146
972.864319 108.072 -148.0166
979.914062 107.984 -168.8560
987.014954 107.877 170.0762
994.167236 107.754 149.4795
1001.371399 107.646 130.0464
1008.627747 107.581 112.3394
1015.936646 107.568 96.4453
1023.298584 107.618 81.1851
1030.713867 107.733 64.5903
1038.182739 107.881 45.7925
1045.705933 107.995 25.1328
1053.283447 107.983 3.3838
1060.916016 107.773 -18.4619
1068.603882 107.361 -39.5029
1076.347412 106.834 -59.6177
1084.147095 106.308 -79.2817
1092.003296 105.885 -98.7915
1099.916382 105.629 -118.2212
1107.886841 105.555 -137.8740
1115.915039 105.618 -158.2236
1124.001343 105.744 -179.2710
1132.146362 105.871 159.6641
1140.350342 105.948 139.7437
1148.613770 105.938 122.2080
1156.937134 105.836 106.7930
1165.320801 105.668 91.5127
1173.765137 105.492 75.3359
1182.270752 105.375 58.2188
1190.838013 105.343 39.7812
1199.467285 105.353 19.6826
1208.159180 105.346 -1.7754
1216.913940 105.292 -23.4443
1225.732178 105.216 -44.2056
1234.614380 105.167 -63.8560
1243.560913 105.190 -83.4297
1252.572266 105.308 -104.2212
1261.648926 105.510 -126.5283
1270.791382 105.760 -149.8066
1280.000000 106.043 -173.0400
1289.275391 106.396 164.3906
1298.618042 106.848 141.6729
1308.028320 107.334 117.3750
1317.506836 107.714 91.1826
1327.054077 107.851 64.1875
1336.670410 107.693 37.9722
1346.356567 107.295 13.1958
1356.112793 106.780 -10.9102
1365.939697 106.265 -35.2886
1375.837891 105.810 -60.2681
1385.807739 105.433 -85.6914
1395.849854 105.174 -111.1851
1405.964844 105.102 -136.6948
1416.152954 105.238 -162.5557
1426.415039 105.522 170.6558
1436.751465 105.858 142.2871
1447.162720 106.165 111.9067
1457.649414 106.395 79.7085
1468.212158 106.536 46.3286
1478.851440 106.584 12.3379
1489.567871 106.509 -21.9282
1500.361816 106.263 -56.2358
1511.234131 105.840 -90.2666
1522.185059 105.311 -123.9326
1533.215454 104.784 -157.2217
1544.325806 104.347 170.4634
1555.516602 104.048 139.4497
1566.788574 103.881 107.3936
1578.142090 103.805 69.7373
1589.578003 103.782 24.0190
1601.096680 103.796 -28.1768
1612.698975 103.838 -82.4487
1624.385254 103.891 -134.6733
1636.156250 103.917 176.8535
1648.012451 103.863 132.3203
1659.954590 103.721 91.7656
1671.983398 103.571 55.1807
1684.099243 103.517 21.8818
1696.302856 103.602 -9.6133
1708.594971 103.793 -40.8652
1720.976196 104.027 -72.5742
1733.447144 104.254 -104.4985
1746.008423 104.461 -136.6724
1758.660645 104.662 -170.1401
1771.404663 104.865 154.3618
1784.240967 105.045 117.1055
1797.170288 105.134 78.9087
1810.193359 105.068 40.8838
1823.310791 104.847 4.0356
1836.523193 104.553 -31.4395
1849.831421 104.297 -66.1860
1863.236084 104.163 -100.6992
1876.737793 104.175 -134.8838
1890.337524 104.287 -168.5894
1904.035645 104.393 157.7974
1917.833008 104.383 123.3975
1931.730469 104.203 87.9546
1945.728638 103.884 52.1816
1959.828125 103.519 16.9458
1974.029907 103.207 -17.1006
1988.334473 103.022 -50.0264
2002.742798 102.996 -83.0068
2017.255493 103.106 -117.4116
2031.873291 103.268 -153.4424
2046.597168 103.375 169.6963
2061.427734 103.352 133.4575
