* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:34:48 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 10.3264 ms (3.542 m, 11 ft 7.4 in)  relative to Loopback from SPEAKER L to MICROPHONE 2 with no timing offset
* Measurement: L sedacka_doma_loopback
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3179.156006 101.779 -107.0908
3202.193359 101.854 165.3262
3225.397949 101.775 79.0459
3248.770508 101.607 -6.0488
3272.312500 101.420 -91.3359
3296.024902 101.278 -177.8252
3319.909180 101.225 94.0654
3343.966797 101.246 4.2666
3368.198486 101.263 -86.7227
3392.605713 101.215 -177.7891
3417.189941 101.119 92.0859
3441.952393 101.042 2.9199
3466.894287 101.033 -86.1816
3492.016846 101.098 -176.0957
3517.321289 101.228 92.5898
3542.809326 101.412 -0.6289
3568.481934 101.627 -95.9336
3594.340576 101.847 167.2461
3620.386719 102.088 70.3086
3646.621582 102.423 -25.6113
3673.046387 102.913 -120.7441
3699.662842 103.537 143.0000
3726.472168 104.180 43.4707
3753.475586 104.690 -59.8301
3780.675049 104.954 -165.7344
3808.071289 104.961 87.4902
3835.666016 104.802 -18.9336
3863.460938 104.621 -124.8281
3891.457275 104.530 129.0391
3919.656250 104.550 21.8008
3948.059814 104.612 -86.9648
3976.668945 104.624 162.9082
4005.485596 104.529 52.0371
4034.510986 104.326 -59.0098
4063.746582 104.043 -169.9355
4093.194336 103.710 79.4961
4122.855469 103.365 -30.6270
4152.730957 103.051 -140.8457
4182.823730 102.796 107.9512
4213.133789 102.605 -4.5391
4243.664062 102.484 -117.9980
4274.415527 102.457 127.9883
4305.389648 102.544 13.2988
4336.588379 102.717 -102.5898
4368.013184 102.906 139.9238
4399.665527 103.033 20.9688
4431.547363 103.069 -98.7988
4463.660156 103.060 141.4180
4496.005371 103.104 21.8828
4528.585449 103.267 -98.1406
4561.401367 103.517 140.2344
4594.455078 103.759 16.5742
4627.748535 103.920 -108.5938
4661.283203 104.012 125.6016
4695.060547 104.107 -0.4609
4729.083008 104.252 -127.1465
4763.352051 104.425 104.9121
4797.869141 104.562 -24.5664
4832.636719 104.605 -155.5664
4867.655762 104.518 72.2422
4902.928711 104.328 -60.3848
4938.457520 104.127 167.0527
4974.243652 104.005 34.2109
5010.289062 103.968 -99.8496
5046.595703 103.933 124.4023
5083.165527 103.817 -12.4727
5120.000000 103.632 -149.5781
5157.101562 103.456 73.2559
5194.472168 103.352 -64.6113
5232.113281 103.327 156.1699
5270.027344 103.362 15.5430
5308.216309 103.454 -126.2188
5346.681641 103.589 90.8848
5385.426270 103.717 -53.4512
5424.451172 103.759 160.5605
5463.758789 103.657 13.0098
5503.351562 103.396 -135.4922
5543.230957 103.039 75.9609
5583.399414 102.706 -72.2930
5623.859375 102.496 139.0664
5664.611816 102.420 -10.9277
5705.660156 102.429 -162.3848
5747.005859 102.483 45.4648
5788.650879 102.579 -106.9824
5830.597656 102.706 99.5410
5872.848633 102.822 -55.7207
5915.405762 102.880 147.3828
5958.271484 102.873 -10.8809
6001.447266 102.830 -170.8086
6044.936523 102.787 27.4277
6088.740234 102.786 -135.9551
6132.861816 102.854 59.4277
6177.303223 102.992 -105.9453
6222.066406 103.168 88.0723
6267.154297 103.306 -78.9512
6312.568359 103.333 112.6465
6358.312012 103.250 -56.8867
6404.386719 103.126 132.6133
6450.795898 103.021 -39.1875
6497.541016 102.941 147.3809
6544.625000 102.884 -27.7773
6592.049805 102.884 162.6738
6639.818359 102.994 -8.9512
6687.933594 103.218 172.3496
6736.396973 103.504 -8.0742
6785.211426 103.793 170.1484
6834.379883 104.064 -12.2930
6883.904785 104.307 164.9238
6933.788574 104.489 -18.4219
6984.033691 104.572 157.4473
7034.642578 104.565 -27.5176
7085.618652 104.514 145.9707
7136.963867 104.448 -42.9590
7188.681152 104.389 125.9355
7240.773438 104.384 -66.5918
7293.243164 104.484 99.6504
7346.092773 104.699 -95.3613
7399.325684 104.999 68.4688
7452.944336 105.336 -128.9980
7506.951172 105.661 31.5957
7561.350098 105.923 -170.3438
7616.142578 106.098 -14.6270
7671.332031 106.200 139.0977
7726.921875 106.238 -69.3008
7782.914551 106.192 80.2949
7839.312500 106.051 -131.4492
7896.119629 105.850 16.0820
7953.337891 105.650 163.2266
8010.971191 105.487 -49.5664
8069.021973 105.377 98.3320
8127.493164 105.347 -113.2988
8186.388672 105.423 33.9414
8245.710938 105.608 178.4355
8305.461914 105.883 -40.5059
8365.647461 106.208 96.9980
8426.267578 106.535 -128.7051
8487.328125 106.839 2.9531
8548.831055 107.099 132.3379
8610.779297 107.290 -100.1309
8673.176758 107.420 26.0156
8736.026367 107.530 151.1016
8799.331055 107.653 -84.9512
8863.094727 107.781 37.7227
8927.320312 107.907 159.1406
8992.010742 108.042 -80.9004
9057.170898 108.186 37.3945
9122.802734 108.346 153.9707
9188.910156 108.523 -91.3320
9255.497070 108.700 21.2715
9322.566406 108.847 131.7773
9390.121094 108.946 -119.7617
9458.166016 108.998 -13.3574
9526.704102 109.015 91.0469
9595.738281 109.025 -166.5117
9665.273438 109.040 -66.0762
9735.311523 109.053 32.4102
9805.857422 109.053 129.0371
