* Measurement data measured by REW V5.31.3
* Source: Scarlett 2i2 4th Gen, MICROPHONE, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -12.2 dBFS using a loopback as a timing reference
* Dated: May 16, 2026 9:35:22 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay 11.6238 ms (3.987 m, 13 ft 1 in)  relative to Loopback from SPEAKER R to MICROPHONE 2 with no timing offset
* Measurement: R sedacka_doma_loopback May 16
* Smoothing: 1/12 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
248.541809 106.681 120.7126
250.342850 107.060 100.7043
252.156937 107.185 79.7114
253.984161 107.150 58.8667
255.824646 107.105 38.4578
257.678467 107.169 18.0110
259.545685 107.345 -3.3071
261.426483 107.541 -26.1555
263.320862 107.667 -50.8550
265.229004 107.692 -77.7959
267.150970 107.635 -108.1951
269.086853 107.518 -145.6372
271.036774 107.340 161.6482
273.000824 107.087 95.7932
274.979095 106.754 45.5139
276.971710 106.359 10.2798
278.978760 105.949 -18.0283
281.000336 105.599 -42.7852
283.036591 105.367 -65.6514
285.087585 105.237 -87.7119
287.153442 105.117 -109.5635
289.234283 104.915 -131.2935
291.330200 104.589 -152.6440
293.441284 104.151 -173.0693
295.567688 103.659 168.7812
297.709503 103.224 157.2158
299.866821 103.011 168.1372
302.039795 103.150 -153.7495
304.228485 103.607 -151.7109
306.433044 104.211 -166.8374
308.653595 104.784 172.8047
310.890228 105.211 150.2402
313.143066 105.427 126.6133
315.412231 105.408 102.5898
317.697845 105.176 78.7588
320.000000 104.813 55.7866
322.318848 104.447 34.6499
324.654510 104.200 17.6104
327.007080 104.133 10.5078
329.376709 104.234 19.3926
331.763519 104.440 27.4609
334.167603 104.660 33.3237
336.589142 104.797 107.3730
339.028198 104.796 114.3252
341.484924 104.674 94.2920
343.959473 104.509 70.5981
346.451935 104.392 46.0518
348.962463 104.369 21.3242
351.491211 104.429 -3.3081
354.038239 104.532 -27.4517
356.603760 104.645 -50.1445
359.187866 104.753 -68.4424
361.790680 104.866 -71.3506
364.412354 105.024 -41.9224
367.053040 105.271 -35.2310
369.712860 105.601 -51.4565
372.391968 105.941 -74.3076
375.090454 106.189 -99.7168
377.808533 106.284 -126.2266
380.546265 106.223 -153.1230
383.303864 106.043 179.7627
386.081451 105.773 156.1738
388.879150 105.433 -53.2329
391.697144 105.050 -80.4595
394.535522 104.673 -105.1548
397.394501 104.362 -128.2085
400.274170 104.186 -149.2734
403.174744 104.206 -168.0356
406.096313 104.485 175.5635
409.039062 105.065 160.6504
412.003113 105.902 145.4707
414.988647 106.847 128.6538
417.995850 107.737 109.9043
421.024811 108.447 89.6880
424.075714 108.895 68.7085
427.148743 109.023 47.7705
430.244049 108.823 27.9736
433.361786 108.371 10.4478
436.502106 107.834 -4.3911
439.665161 107.415 -17.3198
442.851166 107.252 -30.0542
446.060242 107.345 -44.2056
449.292572 107.608 -60.2378
452.548340 107.961 -77.7471
455.827698 108.349 -96.3521
459.130798 108.705 -115.9458
462.457855 108.947 -136.4155
465.809021 109.008 -157.3794
469.184448 108.871 -178.2754
472.584381 108.582 161.3506
476.008911 108.216 141.6030
479.458252 107.834 122.2778
482.932617 107.446 103.2285
486.432159 107.054 84.6436
489.957031 106.698 66.7192
493.507477 106.444 49.1001
497.083618 106.322 30.9688
500.685699 106.280 11.8730
504.313873 106.230 -7.7178
507.968323 106.119 -26.3154
511.649292 105.980 -41.6079
515.356934 105.915 -52.0039
519.091370 105.998 -60.4160
522.852966 106.211 -72.9980
526.641724 106.446 -91.3809
530.458008 106.581 -113.3813
534.301941 106.531 -136.1724
538.173706 106.294 -156.3843
542.073547 105.959 -169.3999
546.001648 105.683 -172.8110
549.958191 105.617 -176.8652
553.943420 105.806 168.8882
557.957520 106.155 146.7495
562.000671 106.510 120.0098
566.073181 106.743 90.4385
570.175171 106.793 58.8833
574.306885 106.655 25.5820
578.468567 106.360 -10.0181
582.660400 105.940 -50.0269
586.882568 105.425 -100.4497
591.135376 104.857 -168.3398
595.419006 104.309 129.1294
599.733643 103.872 86.1470
604.079590 103.636 53.3550
608.456970 103.706 25.7876
612.866089 104.164 0.9429
617.307190 104.976 -23.0820
621.780457 105.983 -47.7256
626.286133 106.998 -73.7188
630.824463 107.881 -101.0703
635.395691 108.551 -129.4087
640.000000 108.973 -158.2197
644.637695 109.161 173.0713
649.309021 109.166 144.9209
654.014160 109.061 117.4912
658.753418 108.901 90.5332
663.527039 108.695 63.6289
668.335205 108.416 36.6543
673.178284 108.055 9.7373
678.056396 107.638 -17.0459
682.969849 107.203 -43.6621
687.918945 106.797 -70.0664
692.903870 106.452 -96.2114
697.924927 106.173 -121.9678
702.982422 105.942 -146.9722
708.076477 105.739 -170.7617
713.207520 105.547 166.6836
718.375732 105.338 145.0220
723.581360 105.111 124.0908
728.824707 104.916 103.1206
734.106079 104.811 80.5044
739.425720 104.795 55.3960
744.783936 104.800 28.2808
750.180908 104.738 0.4224
755.617065 104.559 -26.6494
